2025-02-05 09:36:22.516 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs\project_log.log
2025-02-12 21:30:46.212 | INFO     | __main__:process_message:59 -    message={'message': 'I just saw recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:46', 'category': 'food', 'sentiment': 0.07, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-02-12 21:30:46.213 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just saw recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:46', 'category': 'food', 'sentiment': 0.07, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-02-12 21:30:46.213 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:46.214 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:46', 'category': 'food', 'sentiment': 0.07, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-02-12 21:30:46.214 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:46.224 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:51.209 | INFO     | __main__:main:178 - {'message': 'I just tried an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:51', 'category': 'other', 'sentiment': 0.66, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-12 21:30:51.210 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:51', 'category': 'other', 'sentiment': 0.66, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-12 21:30:51.213 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:51', 'category': 'other', 'sentiment': 0.66, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-12 21:30:51.215 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:51.216 | INFO     | __main__:process_message:59 -    message={'message': 'I just tried an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:51', 'category': 'other', 'sentiment': 0.66, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-12 21:30:51.216 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just tried an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:51', 'category': 'other', 'sentiment': 0.66, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-12 21:30:51.217 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:51.218 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-02-12 21:30:51', 'category': 'other', 'sentiment': 0.66, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-12 21:30:51.219 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:51.232 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:30:56.214 | INFO     | __main__:main:178 - {'message': 'I just tried a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:56', 'category': 'entertainment', 'sentiment': 0.61, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:56.217 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just tried a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:56', 'category': 'entertainment', 'sentiment': 0.61, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:56.220 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just tried a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:56', 'category': 'entertainment', 'sentiment': 0.61, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:56.227 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:30:56.228 | INFO     | __main__:process_message:59 -    message={'message': 'I just tried a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:56', 'category': 'entertainment', 'sentiment': 0.61, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:56.229 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just tried a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:56', 'category': 'entertainment', 'sentiment': 0.61, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:56.230 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:30:56.231 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just tried a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-02-12 21:30:56', 'category': 'entertainment', 'sentiment': 0.61, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-02-12 21:30:56.232 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:30:56.251 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:31:01.224 | INFO     | __main__:main:178 - {'message': 'I just saw Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:01', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-02-12 21:31:01.225 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:01', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-02-12 21:31:01.227 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:01', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-02-12 21:31:01.232 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:31:01.233 | INFO     | __main__:process_message:59 -    message={'message': 'I just saw Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:01', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-02-12 21:31:01.234 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just saw Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:01', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-02-12 21:31:01.235 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:31:01.236 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:01', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-02-12 21:31:01.237 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:31:01.260 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:31:06.229 | INFO     | __main__:main:178 - {'message': 'I just saw an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:06', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:31:06.231 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:06', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:31:06.235 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:06', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:31:06.240 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:31:06.242 | INFO     | __main__:process_message:59 -    message={'message': 'I just saw an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:06', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:31:06.243 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just saw an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:06', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:31:06.244 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:31:06.245 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:06', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-12 21:31:06.246 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:31:06.264 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:31:11.238 | INFO     | __main__:main:178 - {'message': 'I just found game! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-12 21:31:11', 'category': 'gaming', 'sentiment': 0.7, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:31:11.241 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found game! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-12 21:31:11', 'category': 'gaming', 'sentiment': 0.7, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:31:11.248 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found game! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-12 21:31:11', 'category': 'gaming', 'sentiment': 0.7, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:31:11.253 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:31:11.254 | INFO     | __main__:process_message:59 -    message={'message': 'I just found game! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-12 21:31:11', 'category': 'gaming', 'sentiment': 0.7, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:31:11.255 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just found game! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-12 21:31:11', 'category': 'gaming', 'sentiment': 0.7, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:31:11.256 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:31:11.257 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just found game! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-12 21:31:11', 'category': 'gaming', 'sentiment': 0.7, 'keyword_mentioned': 'game', 'message_length': 34}
2025-02-12 21:31:11.258 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:31:11.271 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:31:16.250 | INFO     | __main__:main:178 - {'message': 'I just saw a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:16', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-12 21:31:16.252 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:16', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-12 21:31:16.255 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:16', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-12 21:31:16.261 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:31:16.262 | INFO     | __main__:process_message:59 -    message={'message': 'I just saw a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:16', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-12 21:31:16.263 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just saw a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:16', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-12 21:31:16.264 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:31:16.265 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw a trick! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-12 21:31:16', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 33}
2025-02-12 21:31:16.266 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
2025-02-12 21:31:16.288 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-12 21:31:21.258 | INFO     | __main__:main:178 - {'message': 'I just saw a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:21', 'category': 'humor', 'sentiment': 0.99, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-12 21:31:21.259 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:21', 'category': 'humor', 'sentiment': 0.99, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-12 21:31:21.262 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:21', 'category': 'humor', 'sentiment': 0.99, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-12 21:31:21.266 | INFO     | __main__:process_message:58 - Called process_message() with:
2025-02-12 21:31:21.266 | INFO     | __main__:process_message:59 -    message={'message': 'I just saw a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:21', 'category': 'humor', 'sentiment': 0.99, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-12 21:31:21.267 | INFO     | __main__:process_message:70 - Processed message: {'message': 'I just saw a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:21', 'category': 'humor', 'sentiment': 0.99, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-12 21:31:21.267 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-12 21:31:21.268 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-12 21:31:21', 'category': 'humor', 'sentiment': 0.99, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-02-12 21:31:21.269 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=WindowsPath('C:/Users/19564/Documents/SandraRuizPro5/buzzline-05-sruiz/data/buzz.sqlite')
